athlete_id,session_id,sensor_id,timestamp_s,distance_cm,time_to_wall_s,speed_mps,pace_s_per_25m,th_early_cm,th_urgent_cm,th_safety_cm,safe_class,optimal_threshold_cm
A008,S013,SENS03,144,1890.6,17.13,1.103,22.66,191.5,125.2,66.9,Safe,96.8
A008,S013,SENS03,145,1773.3,15.77,1.125,22.23,209.1,115.9,64.0,Safe,87.7
A008,S013,SENS03,146,1664.9,15.87,1.049,23.83,204.9,126.7,73.0,Safe,97.1
A008,S013,SENS03,147,1553.0,13.77,1.128,22.17,190.3,122.4,74.3,Safe,102.0
A008,S013,SENS03,148,1433.9,11.86,1.209,20.68,209.8,117.0,72.5,Safe,95.7
A008,S013,SENS03,149,1330.9,12.39,1.074,23.27,207.2,134.3,55.8,Safe,92.5
A008,S013,SENS03,150,1226.6,12.03,1.019,24.53,204.7,144.9,76.6,Safe,107.8
A008,S013,SENS03,151,1119.3,10.91,1.026,24.36,203.2,129.1,71.2,Safe,102.2
A008,S013,SENS03,152,1016.8,10.01,1.016,24.62,207.2,124.9,64.1,Safe,95.9
A008,S013,SENS03,153,909.3,8.09,1.124,22.25,186.5,125.4,77.9,Safe,102.5
A008,S013,SENS03,154,800.9,7.74,1.035,24.16,186.2,113.3,75.8,Safe,98.4
A008,S013,SENS03,155,704.9,7.15,0.986,25.35,208.7,130.2,73.3,Safe,99.4
A008,S013,SENS03,156,591.8,5.1,1.16,21.56,188.2,134.9,69.1,Safe,103.1
A008,S013,SENS03,157,492.2,4.98,0.988,25.31,209.8,121.1,73.2,Safe,96.0
A008,S013,SENS03,158,385.6,3.58,1.077,23.21,202.5,113.8,60.0,Safe,86.4
A008,S013,SENS03,159,286.2,2.79,1.024,24.41,202.0,110.9,61.0,Safe,88.1
A008,S013,SENS03,160,181.2,1.76,1.027,24.34,211.7,127.5,73.6,Warning,103.7
A008,S013,SENS03,161,75.1,0.72,1.042,23.99,190.9,113.7,65.3,Urgent,87.7
A008,S013,SENS03,162,2464.6,23.08,1.068,23.41,201.9,126.1,73.6,Safe,100.2
A008,S013,SENS03,163,2350.5,21.18,1.11,22.52,203.2,110.2,68.6,Safe,89.5
A008,S013,SENS03,164,2248.5,22.2,1.013,24.69,187.0,135.0,78.8,Safe,106.0
A008,S013,SENS03,165,2146.5,21.81,0.984,25.4,213.4,137.2,58.2,Safe,101.1
A008,S013,SENS03,166,2041.5,18.58,1.099,22.75,198.0,111.8,79.6,Safe,92.2
A008,S013,SENS03,167,1939.5,18.43,1.053,23.75,191.4,123.3,76.3,Safe,99.4
A008,S013,SENS03,168,1843.9,18.39,1.003,24.93,199.5,119.4,67.7,Safe,92.2
A008,S013,SENS03,169,1731.9,15.96,1.085,23.03,214.9,132.3,64.0,Safe,97.3
A008,S013,SENS03,170,1626.4,15.78,1.031,24.26,208.5,111.0,74.2,Safe,92.0
A008,S013,SENS03,171,1524.1,15.16,1.005,24.86,205.4,112.9,74.6,Safe,93.0
A008,S013,SENS03,172,1418.0,14.03,1.011,24.73,211.1,119.6,62.2,Safe,89.6
A008,S013,SENS03,173,1324.6,13.78,0.961,26.01,193.8,121.7,55.2,Safe,89.2
A008,S013,SENS03,174,1223.0,11.68,1.048,23.87,199.6,118.1,70.6,Safe,94.9
A008,S013,SENS03,175,1130.5,12.12,0.933,26.79,209.1,135.2,79.8,Safe,105.8
A008,S013,SENS03,176,1027.4,9.71,1.058,23.63,203.3,127.3,58.9,Safe,95.0
A008,S013,SENS03,177,917.4,8.45,1.086,23.02,195.4,122.9,63.0,Safe,91.3
A008,S013,SENS03,178,812.2,7.59,1.069,23.38,197.3,126.6,78.1,Safe,100.4
A008,S013,SENS03,179,709.5,6.67,1.063,23.51,202.5,114.4,70.6,Safe,95.0
A008,S013,SENS03,180,598.7,5.37,1.115,22.42,214.6,133.5,59.6,Safe,95.8
A008,S013,SENS03,181,503.7,5.09,0.99,25.26,210.0,136.9,79.0,Safe,107.1
A008,S013,SENS03,182,398.1,3.88,1.026,24.36,202.5,123.8,77.0,Safe,100.4
A008,S013,SENS03,183,292.4,2.77,1.055,23.7,186.3,115.4,77.8,Safe,95.0
A008,S013,SENS03,184,186.1,1.76,1.059,23.6,187.7,141.0,69.4,Warning,105.7
A008,S013,SENS03,185,76.6,0.7,1.095,22.82,202.2,125.9,64.3,Urgent,95.1
A008,S013,SENS03,186,2477.7,23.87,1.038,24.09,201.1,124.7,66.3,Safe,95.1
A008,S013,SENS03,187,2373.4,22.31,1.064,23.5,202.5,114.2,68.1,Safe,93.3
A008,S013,SENS03,188,2263.5,21.61,1.048,23.86,211.3,113.8,60.3,Safe,86.8
A008,S013,SENS03,189,2156.1,19.32,1.116,22.4,191.4,131.6,66.6,Safe,100.3
A008,S013,SENS03,190,2046.7,18.32,1.117,22.37,196.1,121.6,72.0,Safe,95.3
A008,S013,SENS03,191,1952.3,19.83,0.984,25.39,188.0,140.6,68.9,Safe,106.5
A008,S013,SENS03,192,1842.1,17.52,1.051,23.78,202.2,113.2,71.2,Safe,91.6
A008,S013,SENS03,193,1734.9,16.61,1.044,23.94,192.9,129.9,55.6,Safe,94.3
A008,S013,SENS03,194,1642.2,17.12,0.959,26.07,196.7,114.3,64.4,Safe,87.1
A008,S013,SENS03,195,1536.8,14.52,1.059,23.62,191.6,138.6,79.9,Safe,109.2
A008,S013,SENS03,196,1441.4,15.46,0.932,26.81,214.3,125.5,77.5,Safe,101.7
A008,S013,SENS03,197,1344.5,13.76,0.977,25.58,199.1,124.0,61.3,Safe,93.7
A008,S013,SENS03,198,1246.4,12.57,0.991,25.22,212.2,116.9,74.2,Safe,96.4
A008,S013,SENS03,199,1153.4,11.92,0.968,25.83,188.5,133.3,57.2,Safe,94.2
A008,S013,SENS03,200,1057.8,11.37,0.93,26.88,200.9,144.3,73.8,Safe,108.7
A008,S013,SENS03,201,958.0,9.99,0.959,26.07,192.2,128.1,69.0,Safe,99.0
A008,S013,SENS03,202,863.5,9.1,0.949,26.35,196.6,130.0,63.7,Safe,98.7
A008,S013,SENS03,203,760.4,7.38,1.03,24.27,189.5,135.2,63.9,Safe,99.7
A008,S013,SENS03,204,651.1,6.25,1.041,24.01,211.3,118.1,73.5,Safe,96.9
A008,S013,SENS03,205,565.3,6.26,0.903,27.68,197.8,120.9,71.9,Safe,98.0
A008,S013,SENS03,206,463.2,4.56,1.016,24.62,197.5,135.9,58.4,Safe,97.0
A008,S013,SENS03,207,349.2,3.02,1.155,21.65,206.3,139.6,72.7,Safe,109.3
A008,S013,SENS03,208,237.5,2.17,1.095,22.83,186.3,131.5,75.3,Safe,101.7
A008,S013,SENS03,209,132.2,1.2,1.097,22.79,189.9,143.4,79.9,Warning,111.1
A008,S013,SENS03,210,27.8,0.27,1.042,23.98,201.0,143.7,76.0,Urgent,110.5
A008,S013,SENS03,211,2431.3,24.34,0.999,25.03,198.1,124.5,76.7,Safe,98.6
A008,S013,SENS03,212,2318.6,20.13,1.152,21.71,207.3,122.5,71.6,Safe,95.8
A008,S013,SENS03,213,2216.1,22.61,0.98,25.5,194.5,131.8,55.7,Safe,92.9
A008,S013,SENS03,214,2126.7,23.08,0.921,27.13,212.9,119.0,55.2,Safe,88.8
A008,S013,SENS03,215,2023.6,20.5,0.987,25.32,195.0,123.2,74.8,Safe,99.7
A008,S013,SENS03,216,1934.6,20.68,0.936,26.72,204.3,113.9,64.9,Safe,88.4
A008,S013,SENS03,217,1821.6,16.38,1.112,22.48,201.6,143.6,58.8,Safe,105.8
A008,S013,SENS03,218,1718.8,16.07,1.07,23.37,203.1,126.4,57.2,Safe,87.7
A008,S013,SENS03,219,1619.5,16.15,1.003,24.93,196.8,137.3,55.5,Safe,97.5
A008,S013,SENS03,220,1515.6,14.7,1.031,24.25,191.1,127.6,73.1,Safe,97.3
A008,S013,SENS03,221,1403.4,12.96,1.083,23.08,208.8,117.2,58.5,Safe,85.5
A008,S013,SENS03,222,1313.1,14.16,0.927,26.96,209.8,111.1,55.3,Safe,83.7
A008,S013,SENS03,223,1200.7,10.81,1.111,22.51,186.1,115.9,62.5,Safe,90.0
A008,S013,SENS03,224,1093.5,9.92,1.102,22.68,192.3,118.0,77.9,Safe,95.8
A008,S013,SENS03,225,983.8,8.86,1.11,22.52,210.1,112.4,73.6,Safe,94.0
A008,S013,SENS03,226,886.6,8.77,1.011,24.73,190.3,111.0,70.7,Safe,91.4
A008,S013,SENS03,227,786.4,7.56,1.04,24.03,189.3,126.0,63.1,Safe,97.0
A008,S013,SENS03,228,682.5,6.85,0.997,25.07,210.1,123.0,70.7,Safe,97.6
A008,S013,SENS03,229,580.8,5.8,1.001,24.96,206.6,142.2,58.0,Safe,100.9
A008,S013,SENS03,230,478.7,4.84,0.989,25.27,185.1,125.6,62.0,Safe,96.3
A008,S013,SENS03,231,363.9,3.26,1.115,22.42,209.9,144.1,67.0,Safe,108.9
A008,S013,SENS03,232,261.6,2.48,1.056,23.67,198.4,124.5,67.4,Safe,99.7
A008,S013,SENS03,233,161.8,1.63,0.991,25.22,201.7,128.7,78.1,Warning,104.0
A008,S013,SENS03,234,52.2,0.47,1.112,22.47,189.1,125.1,71.1,Urgent,97.4
A008,S013,SENS03,235,2445.9,23.42,1.044,23.94,186.3,142.5,67.8,Safe,104.1
A008,S013,SENS03,236,2338.7,22.19,1.054,23.72,185.1,141.6,79.3,Safe,113.5
A008,S013,SENS03,237,2241.2,21.86,1.025,24.38,199.1,113.6,72.4,Safe,92.2
A008,S013,SENS03,238,2141.9,21.66,0.989,25.28,199.4,141.1,68.5,Safe,104.8
A002,S014,SENS03,1,2351.1,16.32,1.44,17.36,192.3,114.1,72.2,Safe,93.2
A002,S014,SENS03,2,2207.6,15.42,1.432,17.46,199.4,132.2,65.0,Safe,97.0
A002,S014,SENS03,3,2046.3,13.03,1.571,15.92,194.9,117.1,57.3,Safe,87.0
A002,S014,SENS03,4,1901.2,13.54,1.405,17.8,205.4,139.3,57.1,Safe,97.1
A002,S014,SENS03,5,1754.3,12.5,1.404,17.81,207.9,133.8,74.8,Safe,105.0
A002,S014,SENS03,6,1606.4,11.21,1.432,17.45,197.3,137.7,59.2,Safe,96.8
A002,S014,SENS03,7,1470.5,10.68,1.377,18.15,201.2,136.1,58.5,Safe,98.2
A002,S014,SENS03,8,1338.4,10.06,1.331,18.79,197.6,118.9,63.6,Safe,89.3
A002,S014,SENS03,9,1203.6,8.56,1.406,17.78,187.4,118.6,56.0,Safe,85.9
A002,S014,SENS03,10,1058.8,7.52,1.409,17.75,195.9,120.6,71.5,Safe,100.3
A002,S014,SENS03,11,921.1,6.42,1.434,17.43,192.3,117.5,59.3,Safe,88.9
A002,S014,SENS03,12,778.5,5.62,1.385,18.05,190.4,112.7,60.0,Safe,85.9
A002,S014,SENS03,13,646.6,4.67,1.385,18.05,189.1,114.7,61.0,Safe,88.4
A002,S014,SENS03,14,507.1,3.75,1.353,18.48,189.2,138.1,60.9,Safe,99.9
A002,S014,SENS03,15,365.7,2.57,1.425,17.54,206.6,115.1,71.0,Safe,92.3
A002,S014,SENS03,16,221.4,1.6,1.379,18.12,198.5,114.1,55.3,Safe,86.0
A002,S014,SENS03,17,78.7,0.57,1.369,18.26,199.7,143.8,62.8,Urgent,105.7
A002,S014,SENS03,18,2435.4,16.9,1.441,17.35,204.7,129.1,61.1,Safe,97.5
A002,S014,SENS03,19,2288.8,15.49,1.477,16.92,196.1,126.9,56.7,Safe,95.9
A002,S014,SENS03,20,2139.1,14.58,1.467,17.04,210.5,125.4,71.7,Safe,100.1
A002,S014,SENS03,21,2000.6,15.16,1.32,18.94,193.6,129.6,77.7,Safe,106.4
A002,S014,SENS03,22,1862.8,13.52,1.378,18.14,205.6,130.3,75.5,Safe,102.1
A002,S014,SENS03,23,1725.0,12.84,1.344,18.6,211.2,113.4,77.6,Safe,93.3
A002,S014,SENS03,24,1572.4,10.2,1.542,16.21,192.2,136.0,58.1,Safe,97.1
A002,S014,SENS03,25,1431.6,10.21,1.402,17.84,202.1,134.3,72.5,Safe,105.5
A002,S014,SENS03,26,1287.4,9.12,1.412,17.71,214.0,131.9,56.2,Safe,92.1
A002,S014,SENS03,27,1134.4,7.78,1.459,17.14,212.9,130.9,55.1,Safe,94.8
A002,S014,SENS03,28,983.8,6.57,1.499,16.68,204.4,143.2,79.1,Safe,111.1
A002,S014,SENS03,29,845.2,6.11,1.384,18.06,185.1,142.1,57.7,Safe,100.8
A002,S014,SENS03,30,708.7,5.03,1.41,17.73,191.9,142.5,79.5,Safe,112.7
A002,S014,SENS03,31,565.4,3.79,1.49,16.78,204.3,126.0,76.6,Safe,100.6
A002,S014,SENS03,32,429.6,3.07,1.4,17.86,214.5,142.1,69.4,Safe,102.4
A002,S014,SENS03,33,280.3,1.95,1.436,17.41,201.5,140.9,78.9,Safe,109.0
A002,S014,SENS03,34,139.3,0.98,1.421,17.59,208.5,143.5,59.2,Warning,100.5
A002,S014,SENS03,35,2498.8,18.26,1.369,18.27,199.1,134.8,68.2,Safe,98.2
A002,S014,SENS03,36,2348.6,16.32,1.439,17.38,191.4,136.9,62.5,Safe,100.9
A002,S014,SENS03,37,2212.2,16.56,1.336,18.71,198.0,135.5,79.7,Safe,103.8
A002,S014,SENS03,38,2065.5,14.38,1.437,17.4,214.8,134.1,62.5,Safe,100.5
A002,S014,SENS03,39,1919.4,13.37,1.436,17.41,197.8,112.6,70.1,Safe,91.0
A002,S014,SENS03,40,1765.0,11.99,1.472,16.98,205.4,122.9,61.3,Safe,92.3
A002,S014,SENS03,41,1627.4,11.42,1.425,17.55,190.0,113.9,62.1,Safe,90.2
A002,S014,SENS03,42,1489.5,11.25,1.324,18.88,212.9,117.4,69.2,Safe,93.4
A002,S014,SENS03,43,1352.3,9.81,1.378,18.14,208.3,144.9,79.4,Safe,114.1
A002,S014,SENS03,44,1210.5,8.56,1.415,17.67,195.4,122.6,66.5,Safe,94.8
A002,S014,SENS03,45,1063.7,7.4,1.438,17.39,192.6,139.4,66.2,Safe,100.6
A002,S014,SENS03,46,930.7,6.68,1.394,17.94,186.0,122.6,69.6,Safe,94.4
A002,S014,SENS03,47,802.2,5.99,1.339,18.68,195.7,137.0,69.4,Safe,105.9
A002,S014,SENS03,48,657.8,4.77,1.38,18.12,205.3,117.7,58.4,Safe,91.0
A002,S014,SENS03,49,515.7,3.71,1.392,17.96,212.9,144.3,56.5,Safe,100.8
A002,S014,SENS03,50,370.6,2.67,1.388,18.01,190.7,129.9,74.9,Safe,103.8
A002,S014,SENS03,51,225.5,1.51,1.494,16.74,194.4,118.7,78.5,Safe,98.6
A002,S014,SENS03,52,76.7,0.54,1.428,17.51,194.2,130.1,69.9,Urgent,97.9
A002,S014,SENS03,53,2429.9,16.71,1.454,17.19,201.3,144.0,78.0,Safe,110.2
A002,S014,SENS03,54,2296.9,17.89,1.284,19.47,212.5,137.2,76.4,Safe,104.2
A002,S014,SENS03,55,2166.6,16.7,1.297,19.27,200.2,111.9,73.3,Safe,92.7
A002,S014,SENS03,56,2030.2,14.18,1.431,17.47,186.2,117.1,68.7,Safe,92.1
A002,S014,SENS03,57,1889.1,13.63,1.386,18.04,205.4,114.5,55.3,Safe,86.5
A002,S014,SENS03,58,1749.8,12.43,1.407,17.76,204.4,111.0,68.9,Safe,90.0
A002,S014,SENS03,59,1614.0,11.59,1.392,17.96,187.7,139.4,58.0,Safe,97.2
A002,S014,SENS03,60,1461.4,9.87,1.48,16.89,208.1,134.2,73.7,Safe,105.5
A002,S014,SENS03,61,1314.8,8.88,1.481,16.88,188.2,111.2,63.7,Safe,85.8
A002,S014,SENS03,62,1178.3,8.66,1.36,18.38,186.6,116.4,75.1,Safe,96.5
A002,S014,SENS03,63,1036.9,7.23,1.434,17.43,210.0,116.2,66.4,Safe,94.2
A002,S014,SENS03,64,901.2,6.66,1.353,18.47,206.4,117.6,55.4,Safe,86.5
A002,S014,SENS03,65,757.0,5.35,1.416,17.65,190.3,122.1,63.5,Safe,93.6
A002,S014,SENS03,66,617.7,4.36,1.417,17.64,207.9,119.4,58.8,Safe,89.8
A002,S014,SENS03,67,474.5,3.44,1.379,18.13,192.7,111.7,65.6,Safe,91.8
A002,S014,SENS03,68,340.2,2.6,1.308,19.11,193.2,116.0,79.5,Safe,98.3
A002,S014,SENS03,69,202.5,1.51,1.337,18.69,210.9,130.0,75.6,Safe,102.5
A002,S014,SENS03,70,59.7,0.42,1.424,17.56,198.6,138.3,72.9,Urgent,107.2
A002,S014,SENS03,71,2420.9,17.91,1.352,18.49,202.6,136.9,68.9,Safe,103.9
A002,S014,SENS03,72,2287.7,16.77,1.364,18.33,187.5,116.5,72.1,Safe,92.5
A002,S014,SENS03,73,2135.6,14.65,1.458,17.15,188.1,113.1,65.0,Safe,88.8
A002,S014,SENS03,74,2007.8,15.3,1.312,19.05,193.1,111.0,76.5,Safe,93.7
A002,S014,SENS03,75,1867.2,13.78,1.355,18.45,211.0,117.9,78.1,Safe,97.1
A002,S014,SENS03,76,1731.9,12.25,1.414,17.68,191.7,142.4,73.5,Safe,108.1
A002,S014,SENS03,77,1579.5,10.82,1.459,17.13,191.6,143.2,59.9,Safe,100.4
A002,S014,SENS03,78,1429.7,9.87,1.449,17.25,209.7,115.1,60.0,Safe,85.9
A002,S014,SENS03,79,1277.0,8.51,1.501,16.66,195.9,126.2,63.5,Safe,95.2
A002,S014,SENS03,80,1138.0,8.26,1.377,18.15,211.7,142.9,59.8,Safe,101.9
A002,S014,SENS03,81,1007.2,7.68,1.312,19.05,212.2,111.5,74.1,Safe,92.5
A002,S014,SENS03,82,871.9,6.58,1.325,18.87,211.7,115.0,78.5,Safe,98.0
A002,S014,SENS03,83,739.9,5.4,1.369,18.26,200.0,112.4,64.0,Safe,86.0
A002,S014,SENS03,84,604.8,4.33,1.395,17.92,203.3,144.8,64.5,Safe,100.3
A002,S014,SENS03,85,463.6,3.25,1.427,17.51,214.7,128.2,57.2,Safe,92.3
A002,S014,SENS03,86,330.9,2.44,1.358,18.41,193.0,118.1,62.0,Safe,92.9
A002,S014,SENS03,87,185.5,1.31,1.416,17.65,210.0,110.9,64.7,Warning,85.7
A002,S014,SENS03,88,56.9,0.43,1.314,19.02,204.3,114.2,55.5,Urgent,83.2
A002,S014,SENS03,89,2412.7,17.56,1.374,18.2,206.5,117.1,68.8,Safe,91.5
A002,S014,SENS03,90,2286.7,17.76,1.288,19.41,190.0,137.8,76.7,Safe,107.6
A002,S014,SENS03,91,2143.6,15.65,1.369,18.26,189.4,123.1,59.8,Safe,89.6
A002,S014,SENS03,92,2019.2,15.89,1.271,19.67,190.3,112.2,76.7,Safe,93.8
A002,S014,SENS03,93,1882.6,13.89,1.355,18.45,211.8,123.2,72.8,Safe,96.2
A002,S014,SENS03,94,1745.2,12.33,1.415,17.67,186.6,121.3,65.2,Safe,93.3
A002,S014,SENS03,95,1616.9,12.04,1.343,18.62,191.5,135.3,76.5,Safe,106.3
A002,S014,SENS03,96,1488.1,11.04,1.348,18.55,204.5,115.3,62.3,Safe,88.7
A002,S014,SENS03,97,1342.5,9.46,1.419,17.62,206.1,114.1,57.7,Safe,84.6
A002,S014,SENS03,98,1203.8,9.01,1.336,18.72,207.9,140.2,72.3,Safe,108.5
A002,S014,SENS03,99,1076.4,8.04,1.339,18.66,195.8,131.3,76.9,Safe,100.8
A002,S014,SENS03,100,940.4,6.6,1.425,17.54,185.7,143.9,62.9,Safe,103.0
A002,S014,SENS03,101,805.2,6.03,1.336,18.72,200.9,110.4,58.3,Safe,83.0
A002,S014,SENS03,102,669.6,4.8,1.395,17.92,210.1,129.9,64.8,Safe,97.1
A002,S014,SENS03,103,529.7,3.94,1.344,18.6,191.2,128.5,60.5,Safe,95.2
A002,S014,SENS03,104,393.8,2.87,1.371,18.23,186.6,117.3,61.1,Safe,89.5
A002,S014,SENS03,105,254.0,1.83,1.387,18.02,190.9,116.7,79.7,Safe,96.2
A002,S014,SENS03,106,119.0,0.91,1.302,19.21,212.5,141.6,67.3,Warning,104.4
A002,S014,SENS03,107,2484.8,17.85,1.392,17.96,208.8,126.2,58.9,Safe,94.0
A002,S014,SENS03,108,2356.4,17.58,1.34,18.65,205.4,113.1,61.3,Safe,90.2
A002,S014,SENS03,109,2227.3,16.47,1.353,18.48,198.7,111.0,63.0,Safe,88.0
A002,S014,SENS03,110,2084.7,15.32,1.361,18.37,204.6,122.2,74.5,Safe,99.7
A002,S014,SENS03,111,1950.9,14.78,1.32,18.95,205.3,129.1,58.3,Safe,95.1
A002,S014,SENS03,112,1815.9,13.35,1.36,18.38,203.8,123.4,68.6,Safe,96.7
A002,S014,SENS03,113,1678.9,12.32,1.363,18.35,200.4,141.3,68.5,Safe,106.0
A002,S014,SENS03,114,1537.9,11.39,1.35,18.52,208.5,124.3,75.3,Safe,100.1
A002,S014,SENS03,115,1399.7,10.54,1.328,18.82,185.9,137.7,69.6,Safe,107.4
A002,S014,SENS03,116,1270.7,9.89,1.285,19.45,190.2,127.8,69.5,Safe,98.3
A002,S014,SENS03,117,1132.5,8.29,1.366,18.3,193.5,122.9,64.4,Safe,95.0
A002,S014,SENS03,118,1001.9,7.95,1.26,19.84,192.0,130.6,60.3,Safe,95.2
A002,S014,SENS03,119,859.6,6.25,1.376,18.17,206.5,136.1,71.3,Safe,102.0
A002,S014,SENS03,120,733.4,5.93,1.238,20.2,204.3,137.4,55.4,Safe,97.7
A002,S014,SENS03,121,612.6,4.83,1.267,19.72,192.2,129.9,77.8,Safe,102.8
A002,S014,SENS03,122,480.0,3.6,1.335,18.72,213.4,131.5,69.5,Safe,100.2
A002,S014,SENS03,123,338.4,2.47,1.371,18.23,198.4,131.7,58.7,Safe,95.1
A002,S014,SENS03,124,215.5,1.67,1.291,19.37,201.4,138.8,57.7,Safe,98.0
A002,S014,SENS03,125,68.7,0.49,1.399,17.87,205.6,111.0,75.6,Urgent,93.9
A002,S014,SENS03,126,2432.7,17.58,1.383,18.07,192.6,137.2,76.0,Safe,108.9
A002,S014,SENS03,127,2286.4,15.34,1.491,16.77,188.4,144.7,56.4,Safe,102.8
A002,S014,SENS03,128,2154.6,16.23,1.328,18.83,186.5,125.9,74.3,Safe,99.9
A002,S014,SENS03,129,2026.0,15.21,1.332,18.76,188.0,127.2,76.5,Safe,102.7
A002,S014,SENS03,130,1884.9,13.83,1.363,18.34,196.9,138.4,72.4,Safe,107.1
A002,S014,SENS03,131,1756.7,13.53,1.298,19.26,211.7,131.8,61.2,Safe,92.6
A002,S014,SENS03,132,1619.3,12.26,1.321,18.93,198.5,138.8,72.3,Safe,104.2
A002,S014,SENS03,133,1479.7,10.89,1.359,18.4,214.7,114.1,57.4,Safe,85.2
A002,S014,SENS03,134,1353.0,10.82,1.25,19.99,192.1,124.9,62.7,Safe,95.7
A002,S014,SENS03,135,1220.4,8.97,1.36,18.38,195.7,115.1,60.5,Safe,88.4
A002,S014,SENS03,136,1073.7,7.42,1.447,17.28,201.8,120.6,77.6,Safe,98.9
A002,S014,SENS03,137,938.6,6.8,1.381,18.11,207.8,111.8,61.7,Safe,87.7
A002,S014,SENS03,138,799.6,5.65,1.414,17.68,197.0,135.7,79.9,Safe,107.2
A002,S014,SENS03,139,664.6,4.88,1.363,18.34,188.2,140.5,68.0,Safe,101.3
A002,S014,SENS03,140,523.0,3.86,1.356,18.44,211.4,133.7,58.6,Safe,93.0
A002,S014,SENS03,141,401.2,3.23,1.241,20.14,185.3,112.9,72.7,Safe,95.3
A002,S014,SENS03,142,263.3,1.92,1.37,18.24,211.2,132.2,69.6,Safe,101.0
A002,S014,SENS03,143,126.7,0.93,1.366,18.31,205.1,134.5,56.0,Warning,93.5
A002,S014,SENS03,144,2494.5,18.28,1.365,18.32,205.3,115.1,63.6,Safe,89.2
A002,S014,SENS03,145,2363.9,17.34,1.363,18.34,189.3,136.5,60.5,Safe,96.8
A002,S014,SENS03,146,2225.0,15.99,1.392,17.96,197.3,116.1,59.2,Safe,88.2
A002,S014,SENS03,147,2085.9,15.16,1.376,18.17,207.3,133.1,76.2,Safe,103.5
A002,S014,SENS03,148,1943.2,14.27,1.362,18.35,211.6,134.4,76.9,Safe,108.0
A002,S014,SENS03,149,1814.4,13.74,1.32,18.94,195.4,139.2,59.1,Safe,99.7
A002,S014,SENS03,150,1682.5,12.38,1.359,18.39,203.3,116.9,56.8,Safe,86.7
A002,S014,SENS03,151,1549.6,11.68,1.327,18.84,192.1,113.0,55.7,Safe,84.0
A002,S014,SENS03,152,1418.7,10.87,1.305,19.15,193.1,142.9,59.6,Safe,103.6
A002,S014,SENS03,153,1286.2,9.45,1.361,18.37,188.1,125.9,66.0,Safe,96.1
A002,S014,SENS03,154,1154.3,8.36,1.381,18.1,206.5,119.9,65.7,Safe,96.2
A002,S014,SENS03,155,1022.5,7.57,1.35,18.51,208.0,128.7,61.1,Safe,95.0
A002,S014,SENS03,156,877.2,6.0,1.463,17.09,191.4,137.1,70.4,Safe,104.4
A002,S014,SENS03,157,739.4,5.6,1.32,18.94,190.5,133.7,68.2,Safe,100.1
A002,S014,SENS03,158,600.6,4.44,1.353,18.48,214.7,114.3,79.1,Safe,95.2
A002,S014,SENS03,159,467.8,3.53,1.324,18.88,197.3,133.7,75.5,Safe,105.4
A002,S014,SENS03,160,336.0,2.51,1.339,18.67,207.9,134.0,58.2,Safe,100.8
A002,S014,SENS03,161,186.5,1.3,1.433,17.44,213.1,112.5,75.1,Warning,94.3
A002,S014,SENS03,162,50.8,0.36,1.393,17.94,196.6,135.1,61.2,Urgent,97.3
A002,S014,SENS03,163,2436.4,20.25,1.203,20.78,186.6,132.1,78.5,Safe,107.2
A002,S014,SENS03,164,2308.7,17.72,1.303,19.19,203.5,111.0,56.3,Safe,85.2
A002,S014,SENS03,165,2164.6,15.32,1.412,17.7,209.5,134.4,60.6,Safe,101.3
A002,S014,SENS03,166,2032.2,14.93,1.361,18.37,214.8,122.1,57.8,Safe,87.6
A002,S014,SENS03,167,1906.1,14.43,1.321,18.92,186.4,141.4,68.6,Safe,103.8
A002,S014,SENS03,168,1766.8,12.86,1.373,18.2,210.3,119.4,71.9,Safe,95.6
A002,S014,SENS03,169,1633.6,12.6,1.296,19.28,186.7,144.4,57.1,Safe,102.4
A002,S014,SENS03,170,1502.6,11.73,1.281,19.52,194.0,126.5,64.9,Safe,98.1
A002,S014,SENS03,171,1375.7,10.36,1.329,18.82,211.2,137.5,59.7,Safe,100.6
A002,S014,SENS03,172,1243.8,9.17,1.356,18.44,205.5,129.3,56.9,Safe,92.9
A002,S014,SENS03,173,1103.7,8.01,1.378,18.14,210.1,139.7,56.3,Safe,97.9
A002,S014,SENS03,174,971.6,7.05,1.378,18.14,208.4,117.5,55.0,Safe,91.2
A002,S014,SENS03,175,850.2,6.69,1.271,19.67,201.3,135.1,74.4,Safe,104.9
A002,S014,SENS03,176,712.5,5.13,1.39,17.99,204.2,128.9,72.7,Safe,98.1
A002,S014,SENS03,177,580.0,4.26,1.362,18.36,185.3,127.6,62.2,Safe,97.6
A002,S014,SENS03,178,428.3,2.96,1.447,17.28,185.5,123.6,62.1,Safe,93.5
A002,S014,SENS03,179,283.7,2.04,1.388,18.02,194.5,121.2,55.0,Safe,86.1
A002,S014,SENS03,180,140.7,1.03,1.362,18.35,214.3,124.6,59.1,Warning,89.4
A002,S014,SENS03,181,4.9,0.04,1.345,18.59,200.6,122.1,71.6,Urgent,98.3
A002,S014,SENS03,182,2366.3,17.58,1.346,18.57,198.4,140.9,72.3,Safe,104.3
A002,S014,SENS03,183,2223.3,16.03,1.387,18.03,212.3,134.8,72.3,Safe,101.6
A002,S014,SENS03,184,2086.3,15.32,1.362,18.36,189.9,143.1,77.3,Safe,107.8
A002,S014,SENS03,185,1952.8,14.26,1.37,18.25,199.9,129.9,55.5,Safe,92.2
